<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.09	17:22:00	521.62	521.67	521.28	521.37	49	7801	1
2025.10.09	17:23:00	521.37	521.65	521.37	521.54	75	10259	1
2025.10.09	17:24:00	521.54	521.64	521.47	521.55	42	7060	1
2025.10.09	17:25:00	521.51	521.84	521.38	521.75	89	11740	1
2025.10.09	17:26:00	521.75	521.89	521.70	521.83	41	6768	1
2025.10.09	17:27:00	521.77	521.97	521.74	521.92	61	7425	1
2025.10.09	17:28:00	521.94	522.34	521.88	522.31	79	10952	1
2025.10.09	17:29:00	522.27	522.45	522.19	522.36	65	8619	2
2025.10.09	17:30:00	522.28	522.66	522.17	522.62	77	10189	1
2025.10.09	17:31:00	522.65	522.67	522.04	522.08	78	14358	1
2025.10.09	17:32:00	522.07	522.09	521.89	522.03	95	13743	1
2025.10.09	17:33:00	522.02	522.27	522.02	522.27	82	10871	1
2025.10.09	17:34:00	522.27	522.27	521.68	521.74	62	10858	1
2025.10.09	17:35:00	521.61	521.64	521.31	521.38	145	23941	1
2025.10.09	17:36:00	521.39	521.67	521.23	521.47	134	14497	1
2025.10.09	17:37:00	521.52	521.77	521.49	521.64	65	8888	2
2025.10.09	17:38:00	521.59	521.65	521.32	521.39	118	16250	1
2025.10.09	17:39:00	521.44	521.66	521.36	521.66	109	12886	1
2025.10.09	17:40:00	521.67	521.93	521.65	521.85	52	8251	1
2025.10.09	17:41:00	521.90	522.40	521.82	522.40	74	11402	1
2025.10.09	17:42:00	522.38	522.49	522.29	522.32	54	10279	1
2025.10.09	17:43:00	522.35	522.43	522.21	522.21	73	13335	1
2025.10.09	17:44:00	522.27	522.30	522.05	522.17	49	12330	2
2025.10.09	17:45:00	522.19	522.19	521.74	521.77	41	6287	1
2025.10.09	17:46:00	521.81	521.89	521.72	521.80	49	7122	1
2025.10.09	17:47:00	521.77	522.00	521.59	521.80	126	15003	1
2025.10.09	17:48:00	521.81	521.90	521.58	521.72	51	5889	1
2025.10.09	17:49:00	521.70	521.85	521.66	521.74	122	15229	1
2025.10.09	17:50:00	521.70	521.84	521.58	521.77	83	9898	1
2025.10.09	17:51:00	521.80	521.81	521.51	521.51	112	14527	1
2025.10.09	17:52:00	521.55	521.58	521.33	521.36	71	11412	1
2025.10.09	17:53:00	521.36	521.43	521.26	521.42	45	5172	1
2025.10.09	17:54:00	521.48	521.48	521.16	521.36	69	8620	1
2025.10.09	17:55:00	521.30	521.45	521.26	521.41	58	8068	1
2025.10.09	17:56:00	521.44	521.57	521.38	521.43	87	10736	1
2025.10.09	17:57:00	521.41	521.59	521.38	521.55	86	10070	1
2025.10.09	17:58:00	521.58	521.68	521.44	521.68	44	5313	1
2025.10.09	17:59:00	521.67	521.85	521.56	521.71	114	14667	1
2025.10.09	18:00:00	521.74	521.96	521.73	521.89	53	8552	1
2025.10.09	18:01:00	521.88	521.90	521.75	521.81	68	9098	1
2025.10.09	18:02:00	521.76	521.92	521.50	521.51	55	9117	1
2025.10.09	18:03:00	521.50	521.63	521.49	521.50	54	7131	2
2025.10.09	18:04:00	521.49	521.51	521.24	521.28	54	15530	1
2025.10.09	18:05:00	521.22	521.34	521.09	521.25	63	8124	1
2025.10.09	18:06:00	521.22	521.22	521.10	521.21	81	12877	1
2025.10.09	18:07:00	521.25	521.25	520.75	520.81	142	19380	1
2025.10.09	18:08:00	520.79	520.94	520.77	520.83	57	11019	1
2025.10.09	18:09:00	520.83	521.29	520.83	521.19	54	9192	1
2025.10.09	18:10:00	521.27	521.28	520.83	520.94	94	13788	1
2025.10.09	18:11:00	520.93	521.07	520.75	520.99	144	20208	1
2025.10.09	18:12:00	521.02	521.14	520.91	520.91	154	20568	1
2025.10.09	18:13:00	520.97	521.11	520.96	521.03	89	12128	1
2025.10.09	18:14:00	521.05	521.07	520.89	520.95	88	12186	1
2025.10.09	18:15:00	520.94	521.08	520.92	521.01	54	10506	1
2025.10.09	18:16:00	521.09	521.09	520.86	521.06	106	12772	1
2025.10.09	18:17:00	521.00	521.00	520.77	520.80	87	12084	1
2025.10.09	18:18:00	520.78	520.88	520.74	520.79	163	19145	1
2025.10.09	18:19:00	520.81	521.02	520.81	521.02	103	12233	1
2025.10.09	18:20:00	521.02	521.05	520.87	521.05	89	12932	1
2025.10.09	18:21:00	521.06	521.10	520.59	520.64	139	15960	1
2025.10.09	18:22:00	520.65	520.67	520.49	520.66	150	22401	1
2025.10.09	18:23:00	520.57	520.76	520.56	520.58	154	18000	1
2025.10.09	18:24:00	520.56	520.86	520.52	520.76	198	22307	1
2025.10.09	18:25:00	520.76	520.80	520.60	520.66	101	11880	1
2025.10.09	18:26:00	520.71	520.79	520.70	520.70	88	11385	1
2025.10.09	18:27:00	520.69	520.71	520.01	520.05	336	48704	1
2025.10.09	18:28:00	520.02	520.08	519.68	519.70	273	39572	1
2025.10.09	18:29:00	519.72	519.80	519.42	519.77	193	29250	1
2025.10.09	18:30:00	519.76	519.76	519.20	519.29	146	19212	1
2025.10.09	18:31:00	519.20	519.58	519.09	519.37	72	13170	1
2025.10.09	18:32:00	519.45	519.49	518.99	519.21	182	31514	1
2025.10.09	18:33:00	519.20	519.32	519.15	519.19	65	13226	1
2025.10.09	18:34:00	519.22	519.22	518.57	518.59	89	14900	1
2025.10.09	18:35:00	518.62	518.64	518.35	518.38	81	11871	1
2025.10.09	18:36:00	518.41	518.68	518.37	518.50	74	20828	1
2025.10.09	18:37:00	518.50	518.74	518.40	518.59	105	23904	1
2025.10.09	18:38:00	518.60	518.79	518.49	518.63	115	30052	1
2025.10.09	18:39:00	518.69	518.94	518.41	518.51	137	26499	1
2025.10.09	18:40:00	518.49	518.78	518.13	518.75	264	53585	1
2025.10.09	18:41:00	518.72	518.85	518.55	518.85	138	22771	1
2025.10.09	18:42:00	519.02	519.03	518.76	518.83	97	16889	1
2025.10.09	18:43:00	518.83	518.85	518.36	518.72	220	39862	1
2025.10.09	18:44:00	518.71	518.81	518.53	518.54	44	5398	1
2025.10.09	18:45:00	518.59	518.81	518.38	518.43	136	22772	1
2025.10.09	18:46:00	518.38	518.62	518.13	518.60	209	31315	1
2025.10.09	18:47:00	518.57	518.89	518.55	518.84	125	27289	1
2025.10.09	18:48:00	518.87	518.93	518.61	518.64	106	21967	1
2025.10.09	18:49:00	518.63	519.34	518.55	519.34	103	15484	1
2025.10.09	18:50:00	519.35	519.73	519.22	519.71	73	15874	1
2025.10.09	18:51:00	519.71	520.07	519.69	520.07	94	12298	1
2025.10.09	18:52:00	520.06	520.11	519.68	519.85	48	7385	2
2025.10.09	18:53:00	519.82	520.04	519.80	519.81	55	8703	1
2025.10.09	18:54:00	519.83	519.83	519.42	519.45	84	17734	1
2025.10.09	18:55:00	519.48	519.60	519.32	519.60	88	14902	1
2025.10.09	18:56:00	519.59	519.65	519.46	519.48	56	9620	3
2025.10.09	18:57:00	519.52	519.59	519.40	519.50	40	5690	1
2025.10.09	18:58:00	519.44	519.58	519.43	519.57	46	7023	3
2025.10.09	18:59:00	519.55	519.75	519.55	519.59	65	8358	1
2025.10.09	19:00:00	519.65	519.88	519.63	519.81	77	13257	1
2025.10.09	19:01:00	519.81	520.19	519.81	520.13	76	9518	1
2025.10.09	19:02:00	520.15	520.24	519.93	520.03	69	11273	1
2025.10.09	19:03:00	520.00	520.12	519.96	520.12	54	9239	1
2025.10.09	19:04:00	520.05	520.08	519.87	519.94	74	9083	2
2025.10.09	19:05:00	519.96	520.03	519.89	519.92	50	7922	1
2025.10.09	19:06:00	519.95	520.10	519.92	520.07	64	7642	1
2025.10.09	19:07:00	520.02	520.07	519.95	520.00	61	7278	1
2025.10.09	19:08:00	520.01	520.14	519.96	520.10	45	6501	1
2025.10.09	19:09:00	520.13	520.20	520.00	520.04	51	10257	1
2025.10.09	19:10:00	520.05	520.08	519.97	520.02	41	4524	2
2025.10.09	19:11:00	520.00	520.12	519.85	520.04	48	5149	2
2025.10.09	19:12:00	520.04	520.09	519.91	520.00	75	9239	1
2025.10.09	19:13:00	519.95	520.06	519.93	519.99	39	4318	1
2025.10.09	19:14:00	519.90	520.10	519.66	519.66	102	18158	1
2025.10.09	19:15:00	519.57	519.66	519.37	519.49	85	17264	1
2025.10.09	19:16:00	519.48	519.54	519.33	519.33	111	27188	2
2025.10.09	19:17:00	519.30	519.55	519.26	519.35	95	20051	1
2025.10.09	19:18:00	519.34	519.63	519.31	519.62	127	19370	1
2025.10.09	19:19:00	519.64	519.71	519.41	519.42	77	10488	1
2025.10.09	19:20:00	519.47	519.60	519.40	519.53	53	6346	2
2025.10.09	19:21:00	519.51	519.76	519.42	519.69	141	17839	1
2025.10.09	19:22:00	519.78	519.78	519.42	519.46	51	9886	2
2025.10.09	19:23:00	519.46	519.93	519.42	519.86	77	9272	2
2025.10.09	19:24:00	519.83	520.12	519.83	520.12	76	15123	2
2025.10.09	19:25:00	520.10	520.15	519.86	519.93	124	15213	1
2025.10.09	19:26:00	519.92	519.99	519.72	519.82	53	7533	1
2025.10.09	19:27:00	519.71	519.85	519.65	519.71	60	8166	1
2025.10.09	19:28:00	519.73	519.80	519.26	519.30	133	25813	1
2025.10.09	19:29:00	519.33	519.56	519.33	519.52	70	9796	1
2025.10.09	19:30:00	519.50	519.60	519.41	519.44	48	5626	1
2025.10.09	19:31:00	519.44	519.45	519.35	519.45	40	5245	2
2025.10.09	19:32:00	519.39	519.65	519.34	519.60	62	8556	1
2025.10.09	19:33:00	519.61	519.75	519.32	519.39	60	11011	1
2025.10.09	19:34:00	519.39	519.41	519.23	519.26	76	11566	3
2025.10.09	19:35:00	519.22	519.23	518.92	518.98	85	14291	1
2025.10.09	19:36:00	518.97	519.14	518.97	519.03	104	15454	1
2025.10.09	19:37:00	519.07	519.34	519.04	519.22	95	12040	1
2025.10.09	19:38:00	519.22	519.25	518.75	518.79	85	12900	1
2025.10.09	19:39:00	518.76	518.88	518.76	518.83	90	11369	1
2025.10.09	19:40:00	518.84	518.87	518.60	518.64	82	10086	1
2025.10.09	19:41:00	518.64	518.67	518.22	518.22	78	9955	1
2025.10.09	19:42:00	518.19	518.20	517.95	518.15	168	27341	1
2025.10.09	19:43:00	518.12	518.47	517.98	518.47	98	13435	1
2025.10.09	19:44:00	518.48	518.53	518.28	518.50	76	12875	2
2025.10.09	19:45:00	518.62	518.91	518.59	518.91	27	5111	2
2025.10.09	19:46:00	519.02	519.08	518.78	518.86	59	10151	1
2025.10.09	19:47:00	518.91	519.13	518.81	519.13	42	5608	1
2025.10.09	19:48:00	519.13	519.13	518.92	519.06	26	4219	1
2025.10.09	19:49:00	519.03	519.18	519.03	519.10	18	1961	2
2025.10.09	19:50:00	519.06	519.17	518.99	519.16	24	2711	1
2025.10.09	19:51:00	519.12	519.15	518.90	519.06	41	6253	1
2025.10.09	19:52:00	518.98	519.20	518.98	519.14	36	4962	1
2025.10.09	19:53:00	519.16	519.28	519.16	519.19	67	9373	1
2025.10.09	19:54:00	519.17	519.19	518.77	518.79	112	14119	1
2025.10.09	19:55:00	518.77	518.77	518.61	518.73	59	8893	1
2025.10.09	19:56:00	518.71	518.71	518.50	518.66	60	7411	1
2025.10.09	19:57:00	518.66	518.66	518.22	518.28	51	7652	1
2025.10.09	19:58:00	518.26	518.28	517.80	517.83	196	31392	1
2025.10.09	19:59:00	517.80	518.33	517.66	518.08	141	24630	1
2025.10.09	20:00:00	518.05	518.31	518.05	518.29	51	6730	1
2025.10.09	20:01:00	518.29	518.42	518.18	518.32	57	8011	2
2025.10.09	20:02:00	518.34	518.51	518.30	518.40	75	11147	1
2025.10.09	20:03:00	518.43	518.74	518.26	518.48	78	11879	1
2025.10.09	20:04:00	518.52	518.67	518.50	518.67	38	6417	1
2025.10.09	20:05:00	518.70	518.70	518.24	518.40	42	7588	1
2025.10.09	20:06:00	518.38	518.64	518.38	518.61	38	5246	2
2025.10.09	20:07:00	518.60	518.73	518.56	518.66	37	5357	1
2025.10.09	20:08:00	518.64	518.73	518.55	518.73	22	4485	1
2025.10.09	20:09:00	518.72	518.85	518.71	518.78	32	4618	1
2025.10.09	20:10:00	518.78	518.85	518.69	518.69	14	1499	1
2025.10.09	20:11:00	518.64	518.88	518.58	518.87	51	6137	1
2025.10.09	20:12:00	518.89	518.92	518.63	518.78	36	6699	1
2025.10.09	20:13:00	518.79	518.95	518.78	518.90	63	9536	1
2025.10.09	20:14:00	518.91	518.92	518.76	518.84	46	5012	1
2025.10.09	20:15:00	518.86	518.93	518.77	518.81	39	4658	3
2025.10.09	20:16:00	518.80	518.87	518.58	518.58	77	9886	1
2025.10.09	20:17:00	518.57	518.70	518.33	518.33	38	5868	3
2025.10.09	20:18:00	518.34	518.66	518.32	518.60	77	10390	1
2025.10.09	20:19:00	518.60	518.78	518.60	518.71	28	3989	1
2025.10.09	20:20:00	518.66	519.06	518.66	518.95	52	6736	1
2025.10.09	20:21:00	518.95	518.95	518.75	518.78	39	5859	3
2025.10.09	20:22:00	518.81	518.98	518.76	518.90	34	6564	1
2025.10.09	20:23:00	518.91	518.97	518.83	518.86	30	3149	2
2025.10.09	20:24:00	518.88	518.92	518.75	518.81	42	6225	1
2025.10.09	20:25:00	518.83	519.02	518.82	518.97	62	8213	2
2025.10.09	20:26:00	518.99	519.01	518.77	518.77	70	12740	2
2025.10.09	20:27:00	518.77	518.90	518.77	518.85	68	7734	1
2025.10.09	20:28:00	518.87	518.94	518.77	518.77	26	2793	2
2025.10.09	20:29:00	518.86	518.93	518.65	518.93	45	5093	1
2025.10.09	20:30:00	518.90	518.94	518.67	518.74	61	12922	1
2025.10.09	20:31:00	518.79	518.99	518.79	518.81	41	6747	1
2025.10.09	20:32:00	518.79	518.86	518.69	518.75	38	5103	1
2025.10.09	20:33:00	518.79	518.84	518.61	518.61	39	5622	2
2025.10.09	20:34:00	518.62	518.69	518.56	518.61	27	9431	1
2025.10.09	20:35:00	518.61	518.62	518.43	518.45	35	5070	1
2025.10.09	20:36:00	518.46	518.82	518.45	518.78	65	9799	1
2025.10.09	20:37:00	518.72	518.96	518.69	518.85	43	5867	1
2025.10.09	20:38:00	518.89	519.19	518.76	519.12	53	6840	1
2025.10.09	20:39:00	519.12	519.25	519.12	519.16	55	8133	1
2025.10.09	20:40:00	519.16	519.34	519.15	519.31	50	7075	1
2025.10.09	20:41:00	519.35	519.36	519.20	519.24	47	5653	1
2025.10.09	20:42:00	519.23	519.29	519.18	519.19	23	2667	2
2025.10.09	20:43:00	519.23	519.23	518.99	519.00	38	4783	1
2025.10.09	20:44:00	519.00	519.21	519.00	519.18	39	5861	1
2025.10.09	20:45:00	519.19	519.35	519.19	519.29	40	6935	1
2025.10.09	20:46:00	519.28	519.28	519.19	519.27	31	4350	1
2025.10.09	20:47:00	519.27	519.61	519.27	519.56	63	9936	1
2025.10.09	20:48:00	519.51	519.52	519.45	519.49	24	2452	1
2025.10.09	20:49:00	519.50	519.58	519.48	519.50	29	5855	1
2025.10.09	20:50:00	519.52	519.64	519.44	519.57	47	7257	1
2025.10.09	20:51:00	519.51	519.53	519.37	519.39	50	5714	1
2025.10.09	20:52:00	519.40	519.50	519.10	519.20	36	4511	2
2025.10.09	20:53:00	519.26	519.28	519.20	519.25	19	2214	1
2025.10.09	20:54:00	519.23	519.25	519.17	519.21	24	2933	1
2025.10.09	20:55:00	519.22	519.41	519.16	519.32	76	9211	1
2025.10.09	20:56:00	519.34	519.51	519.31	519.46	31	3798	1
2025.10.09	20:57:00	519.46	519.47	519.29	519.31	31	3723	1
2025.10.09	20:58:00	519.31	519.40	519.31	519.38	32	5920	1
2025.10.09	20:59:00	519.38	519.58	519.38	519.54	34	6888	1
2025.10.09	21:00:00	519.54	519.54	519.42	519.46	47	7972	2
2025.10.09	21:01:00	519.49	519.52	519.39	519.45	31	3376	3
2025.10.09	21:02:00	519.47	519.73	519.43	519.73	50	8868	1
2025.10.09	21:03:00	519.68	519.75	519.62	519.65	34	8240	1
2025.10.09	21:04:00	519.58	519.80	519.58	519.67	27	4496	1
2025.10.09	21:05:00	519.68	519.68	519.47	519.47	42	7249	2
2025.10.09	21:06:00	519.46	519.49	519.25	519.31	43	6055	1
2025.10.09	21:07:00	519.30	519.43	519.26	519.38	47	6738	1
2025.10.09	21:08:00	519.34	519.44	519.31	519.39	35	4862	1
2025.10.09	21:09:00	519.42	519.64	519.32	519.55	46	6430	1
2025.10.09	21:10:00	519.58	519.72	519.58	519.65	28	3277	1
2025.10.09	21:11:00	519.67	519.85	519.66	519.85	34	4898	1
2025.10.09	21:12:00	519.85	520.02	519.84	519.99	54	9158	1
2025.10.09	21:13:00	519.98	519.99	519.76	519.79	80	12904	1
2025.10.09	21:14:00	519.76	519.84	519.65	519.82	61	8303	1
2025.10.09	21:15:00	519.77	519.88	519.62	519.88	49	6057	1
2025.10.09	21:16:00	519.92	520.25	519.89	520.24	45	5938	1
2025.10.09	21:17:00	520.24	520.29	520.08	520.10	38	5444	1
2025.10.09	21:18:00	520.14	520.15	519.94	519.94	26	3576	1
2025.10.09	21:19:00	519.95	519.95	519.90	519.95	22	3012	1
2025.10.09	21:20:00	519.93	520.08	519.93	520.08	24	3109	1
2025.10.09	21:21:00	520.00	520.00	519.79	519.93	53	7753	1
2025.10.09	21:22:00	519.94	520.12	519.91	520.09	85	10209	1
2025.10.09	21:23:00	520.06	520.23	520.04	520.23	58	7250	1
2025.10.09	21:24:00	520.24	520.24	520.10	520.12	26	3309	1
2025.10.09	21:25:00	520.13	520.35	520.11	520.28	57	8599	1
2025.10.09	21:26:00	520.31	520.37	520.25	520.28	72	12256	1
2025.10.09	21:27:00	520.29	520.32	519.78	519.95	88	11865	1
2025.10.09	21:28:00	519.96	519.96	519.64	519.74	57	10477	1
2025.10.09	21:29:00	519.64	519.65	519.55	519.57	36	7743	1
2025.10.09	21:30:00	519.57	519.65	519.54	519.64	47	8396	1
2025.10.09	21:31:00	519.70	519.95	519.66	519.89	50	6429	2
2025.10.09	21:32:00	519.85	519.85	519.68	519.68	20	2272	2
2025.10.09	21:33:00	519.64	519.68	519.53	519.53	33	11994	2
2025.10.09	21:34:00	519.55	519.61	519.50	519.55	22	2636	1
2025.10.09	21:35:00	519.57	519.73	519.57	519.64	33	6601	1
2025.10.09	21:36:00	519.67	519.73	519.64	519.64	32	5027	2
2025.10.09	21:37:00	519.63	519.84	519.59	519.78	42	6250	2
2025.10.09	21:38:00	519.78	519.80	519.72	519.72	18	2356	1
2025.10.09	21:39:00	519.72	519.76	519.69	519.72	23	4991	1
2025.10.09	21:40:00	519.70	519.88	519.67	519.86	47	7790	1
2025.10.09	21:41:00	519.83	519.88	519.73	519.73	19	2311	1
2025.10.09	21:42:00	519.70	519.75	519.56	519.68	34	4237	2
2025.10.09	21:43:00	519.68	519.69	519.61	519.66	24	3537	1
2025.10.09	21:44:00	519.66	519.85	519.66	519.75	39	7364	1
2025.10.09	21:45:00	519.75	519.79	519.66	519.66	28	4110	1
2025.10.09	21:46:00	519.68	519.74	519.63	519.70	27	3397	1
2025.10.09	21:47:00	519.71	519.89	519.71	519.88	21	2630	2
2025.10.09	21:48:00	519.90	519.90	519.74	519.79	21	4304	1
2025.10.09	21:49:00	519.82	519.84	519.75	519.78	24	3268	1
2025.10.09	21:50:00	519.75	520.02	519.66	520.02	52	8542	1
2025.10.09	21:51:00	520.03	520.03	519.83	519.83	60	12923	1
2025.10.09	21:52:00	519.81	519.82	519.77	519.82	16	2333	1
2025.10.09	21:53:00	519.78	519.93	519.78	519.89	27	5913	1
2025.10.09	21:54:00	519.87	519.97	519.81	519.92	43	5830	1
2025.10.09	21:55:00	519.94	520.12	519.86	520.01	33	4969	1
2025.10.09	21:56:00	519.97	520.20	519.97	520.18	37	6708	1
2025.10.09	21:57:00	520.20	520.24	520.17	520.18	50	7064	1
2025.10.09	21:58:00	520.17	520.30	520.15	520.30	46	12650	1
2025.10.09	21:59:00	520.27	520.32	520.18	520.18	40	7107	1
2025.10.09	22:00:00	520.19	520.25	519.97	519.99	73	9785	1
2025.10.09	22:01:00	520.00	520.18	519.97	520.13	60	8398	1
2025.10.09	22:02:00	520.18	520.26	520.13	520.14	33	4586	1
2025.10.09	22:03:00	520.14	520.25	520.13	520.18	27	3873	1
2025.10.09	22:04:00	520.18	520.18	520.02	520.02	28	5180	1
2025.10.09	22:05:00	520.01	520.06	519.99	520.01	33	3764	1
2025.10.09	22:06:00	519.98	520.08	519.93	519.96	78	9364	1
2025.10.09	22:07:00	519.96	520.27	519.91	520.24	64	11706	1
2025.10.09	22:08:00	520.24	520.31	520.18	520.23	66	11186	1
2025.10.09	22:09:00	520.27	520.30	520.13	520.23	80	11040	1
2025.10.09	22:10:00	520.28	520.29	520.12	520.14	83	12037	1
2025.10.09	22:11:00	520.17	520.21	520.07	520.15	54	6980	1
2025.10.09	22:12:00	520.16	520.22	520.05	520.09	55	8636	1
2025.10.09	22:13:00	520.07	520.07	519.83	519.91	69	9636	1
2025.10.09	22:14:00	519.93	519.93	519.79	519.83	56	9590	1
2025.10.09	22:15:00	519.84	520.53	517.75	518.40	1371	211660	1
2025.10.09	22:16:00	518.47	519.40	517.40	518.80	902	145675	1
2025.10.09	22:17:00	518.78	519.29	518.59	519.04	319	48719	1
2025.10.09	22:18:00	519.01	519.48	518.69	518.85	187	31834	1
2025.10.09	22:19:00	518.87	519.78	518.84	519.70	288	43316	1
2025.10.09	22:20:00	519.71	520.07	519.64	520.07	141	29042	1
2025.10.09	22:21:00	520.08	520.79	520.05	520.54	227	51241	1
2025.10.09	22:22:00	520.51	520.58	519.99	520.21	274	51654	1
2025.10.09	22:23:00	520.11	520.54	520.11	520.37	93	12987	1
2025.10.09	22:24:00	520.41	520.56	520.35	520.47	173	25803	1
2025.10.09	22:25:00	520.51	520.91	520.51	520.73	144	21718	1
2025.10.09	22:26:00	520.75	520.96	520.75	520.86	139	24052	1
2025.10.09	22:27:00	520.89	521.05	520.86	520.90	216	29637	1
2025.10.09	22:28:00	520.92	521.04	520.76	520.99	108	18478	1
2025.10.09	22:29:00	520.98	521.54	520.98	521.52	129	21369	1
2025.10.09	22:30:00	521.54	521.78	521.09	521.16	205	37633	1
2025.10.09	22:31:00	521.17	521.35	520.96	521.07	96	13494	1
2025.10.09	22:32:00	521.01	521.29	521.00	521.23	99	12337	1
2025.10.09	22:33:00	521.23	521.40	521.23	521.28	130	19357	1
2025.10.09	22:34:00	521.30	521.56	521.23	521.56	150	20485	1
2025.10.09	22:35:00	521.54	521.75	521.40	521.40	123	19298	1
2025.10.09	22:36:00	521.39	521.40	521.09	521.09	115	12703	1
2025.10.09	22:37:00	521.11	521.24	520.99	521.08	62	7551	1
2025.10.09	22:38:00	521.09	521.18	520.79	521.00	144	22044	1
2025.10.09	22:39:00	521.00	521.12	520.90	520.93	87	13708	1
2025.10.09	22:40:00	520.96	520.98	520.57	520.66	139	22439	1
2025.10.09	22:41:00	520.65	520.65	520.44	520.51	114	14758	1
2025.10.09	22:42:00	520.53	520.62	520.40	520.41	49	8077	1
2025.10.09	22:43:00	520.41	520.63	520.38	520.62	66	15223	1
2025.10.09	22:44:00	520.62	520.72	520.62	520.66	76	10187	1
2025.10.09	22:45:00	520.68	520.90	520.63	520.83	75	10845	1
2025.10.09	22:46:00	520.83	520.91	520.74	520.88	36	4090	1
2025.10.09	22:47:00	520.89	521.04	520.89	521.01	59	8487	1
2025.10.09	22:48:00	521.01	521.08	520.97	521.07	69	10311	1
2025.10.09	22:49:00	521.06	521.10	520.84	520.89	87	10732	1
2025.10.09	22:50:00	520.90	521.80	520.90	521.07	348	61994	1
2025.10.09	22:51:00	521.08	521.16	520.94	521.07	103	12362	1
2025.10.09	22:52:00	521.09	521.29	521.00	521.19	147	18464	1
2025.10.09	22:53:00	521.17	521.48	521.16	521.48	215	27628	1
2025.10.09	22:54:00	521.50	521.72	521.35	521.65	277	36160	1
2025.10.09	22:55:00	521.62	522.42	521.60	521.92	517	69402	1
2025.10.09	22:56:00	521.91	522.07	521.80	522.03	336	41507	1
2025.10.09	22:57:00	522.04	522.36	521.91	521.99	580	68618	1
2025.10.09	22:58:00	522.02	522.15	521.92	522.05	398	50282	1
2025.10.09	22:59:00	522.05	522.48	521.90	522.24	1141	166662	1
2025.10.09	23:00:00	522.40	522.40	522.40	522.40	520	2772013	2
2025.10.10	16:30:00	519.74	521.86	519.60	521.86	673	292434	1
2025.10.10	16:31:00	521.72	522.66	521.39	522.66	223	31538	1
2025.10.10	16:32:00	522.45	523.24	522.26	523.23	175	24775	1
2025.10.10	16:33:00	523.22	523.37	521.86	522.01	149	24279	2
2025.10.10	16:34:00	521.99	522.68	521.76	522.35	114	14409	1
2025.10.10	16:35:00	522.42	522.42	522.04	522.08	177	24361	1
2025.10.10	16:36:00	522.05	522.13	521.54	521.55	157	23315	1
2025.10.10	16:37:00	521.60	522.27	521.60	522.10	168	31990	1
2025.10.10	16:38:00	522.11	522.91	522.00	522.73	188	32763	1
2025.10.10	16:39:00	522.77	522.77	522.14	522.23	107	20370	1
2025.10.10	16:40:00	522.18	522.20	521.41	521.91	197	26752	1
2025.10.10	16:41:00	522.09	522.09	521.52	521.77	148	24988	1
2025.10.10	16:42:00	521.77	522.28	521.68	522.19	67	10274	1
2025.10.10	16:43:00	522.15	522.34	521.81	522.11	42	5674	1
2025.10.10	16:44:00	522.11	522.43	522.10	522.28	50	7524	2
2025.10.10	16:45:00	522.30	523.37	522.28	523.14	120	24483	1
2025.10.10	16:46:00	523.14	523.19	522.62	522.74	93	12329	1
2025.10.10	16:47:00	522.77	523.58	522.77	523.54	136	19120	1
2025.10.10	16:48:00	523.45	523.49	523.02	523.25	129	18815	1
2025.10.10	16:49:00	523.25	523.48	522.80	523.05	161	27852	1
2025.10.10	16:50:00	523.04	523.14	522.38	522.44	80	16354	1
2025.10.10	16:51:00	522.46	522.65	522.29	522.58	106	14877	1
2025.10.10	16:52:00	522.53	522.85	522.37	522.81	64	11475	1
2025.10.10	16:53:00	522.76	522.85	522.34	522.68	68	12301	2
2025.10.10	16:54:00	522.63	522.79	522.50	522.58	60	8942	1
2025.10.10	16:55:00	522.56	522.78	522.11	522.11	56	7779	1
2025.10.10	16:56:00	522.27	522.37	522.00	522.34	103	15645	1
2025.10.10	16:57:00	522.34	522.48	522.10	522.21	41	5655	2
2025.10.10	16:58:00	522.18	523.00	522.11	522.95	193	24185	1
2025.10.10	16:59:00	522.89	523.09	522.56	522.56	131	22346	1
2025.10.10	17:00:00	522.53	522.84	522.22	522.46	71	13183	1
2025.10.10	17:01:00	522.40	522.40	521.73	522.05	50	8533	2
2025.10.10	17:02:00	521.85	521.88	521.58	521.83	71	11880	1
2025.10.10	17:03:00	521.83	522.02	521.60	521.67	69	11168	1
2025.10.10	17:04:00	521.61	521.88	521.55	521.62	32	5079	1
2025.10.10	17:05:00	521.55	521.84	521.48	521.78	79	13117	1
2025.10.10	17:06:00	521.82	522.43	521.61	522.34	113	22203	1
2025.10.10	17:07:00	522.37	522.44	522.04	522.20	87	17812	1
2025.10.10	17:08:00	522.20	522.55	522.20	522.26	62	9630	1
2025.10.10	17:09:00	522.29	522.49	522.10	522.14	55	9466	1
2025.10.10	17:10:00	522.22	522.31	521.91	522.09	79	10553	1
2025.10.10	17:11:00	522.10	522.75	522.10	522.65	71	12947	1
2025.10.10	17:12:00	522.66	522.86	522.62	522.64	50	7988	1
2025.10.10	17:13:00	522.63	522.69	521.95	521.95	43	6224	1
2025.10.10	17:14:00	522.02	522.02	521.66	521.89	73	10392	1
2025.10.10	17:15:00	521.91	522.02	521.85	521.95	32	5148	1
2025.10.10	17:16:00	521.93	522.13	521.88	522.01	64	9963	3
2025.10.10	17:17:00	521.97	522.15	521.91	522.14	57	7656	1
